,label,filename,xmin,ymin,xmax,ymax
949,1,6586.jpg,87.00000000000001,763.0,209.0,951.0
950,1,6587.jpg,144.0,208.0,212.0,325.0
951,1,6588.jpg,149.0,299.0,246.0,460.00000000000006
952,1,6589.jpg,69.0,165.0,173.0,308.0
953,1,6590.jpg,131.0,240.0,217.0,340.0
954,1,6591.jpg,120.0,202.0,184.0,286.0
955,2,6592.jpg,102.0,283.0,196.0,455.0
956,1,6593.jpg,79.0,331.0,197.0,460.0
957,1,6594.jpg,294.0,497.0,422.0,638.0
958,1,6595.jpg,89.0,716.0,189.0,844.0
959,2,6596.jpg,139.0,335.0,260.0,554.0
960,2,6597.jpg,34.0,241.0,112.0,352.0
961,1,6598.jpg,97.0,669.0,234.0,862.9999999999999
962,1,6599.jpg,107.0,326.0,227.0,528.0
963,1,6600.jpg,340.0,491.0,449.0,630.0
964,1,6601.jpg,119.0,270.0,250.00000000000003,479.0
965,1,6602.jpg,137.0,359.00000000000006,255.0,568.0
966,1,6603.jpg,149.0,422.0,297.0,619.0
967,1,6604.jpg,28.000000000000004,259.0,93.0,372.0
968,1,6605.jpg,86.0,271.0,177.0,426.0
969,2,6606.jpg,113.0,331.0,236.0,547.0
970,1,6607.jpg,179.0,396.0,306.0,632.0
971,1,6608.jpg,307.99999999999994,574.0,456.0,810.0
972,1,6609.jpg,135.0,224.0,186.0,290.0
973,1,6610.jpg,155.0,256.0,237.0,325.00000000000006
974,1,6611.jpg,107.0,315.0,200.0,432.0
975,1,6612.jpg,22.0,278.0,147.0,423.00000000000006
976,2,6613.jpg,117.0,451.0,285.0,656.0
977,1,6614.jpg,68.0,428.0,133.0,531.0
978,1,6615.jpg,80.0,278.0,229.0,487.0
979,2,6616.jpg,137.0,312.0,208.0,405.0
980,1,6617.jpg,161.0,586.0,291.0,747.0
981,1,6618.jpg,89.0,234.0,191.0,391.0
982,1,6619.jpg,122.0,537.0,284.0,724.0
983,1,6620.jpg,49.0,251.0,101.0,328.0
984,1,6621.jpg,102.0,472.0,155.0,561.0
985,1,6622.jpg,118.0,330.0,247.0,539.0
986,1,6623.jpg,136.0,415.00000000000006,300.0,605.0
987,1,6624.jpg,336.0,574.0,459.0,734.9999999999999
988,1,6625.jpg,149.0,217.0,213.0,294.0
989,1,6626.jpg,212.0,862.0,329.0,1016.0
990,1,6627.jpg,163.0,466.0,308.0,652.0000000000001
991,2,6628.jpg,398.0,134.0,444.0,210.0
992,1,6629.jpg,140.0,332.0,234.0,510.0
993,1,6630.jpg,101.0,296.0,192.0,463.00000000000006
994,1,6631.jpg,81.0,737.9999999999999,191.0,869.0
995,1,6632.jpg,194.0,451.0,262.0,546.0
996,1,6633.jpg,157.0,531.0,311.0,722.0
997,1,6634.jpg,32.0,216.0,105.0,307.0
998,1,6635.jpg,70.0,267.0,152.0,368.0
999,1,6636.jpg,147.0,399.0,262.0,549.0
1000,1,6637.jpg,52.0,117.0,91.0,180.0
1001,1,6638.jpg,138.0,354.0,267.0,510.0
1002,2,6639.jpg,185.0,442.0,424.0,814.0
1003,1,6640.jpg,98.0,221.0,192.0,366.00000000000006
1004,1,6641.jpg,96.0,405.0,172.0,509.0
1005,1,6642.jpg,109.0,657.0,154.0,718.0
1006,1,6643.jpg,46.0,203.0,118.0,287.0
1007,1,6644.jpg,132.0,215.0,237.0,373.00000000000006
1008,1,6645.jpg,203.0,554.0,346.0,742.0
1009,1,6646.jpg,81.0,219.0,165.0,365.0
1010,1,6647.jpg,77.0,255.00000000000003,173.0,412.0
1011,1,6648.jpg,148.0,372.0,293.0,555.0
1012,2,6649.jpg,50.0,112.0,120.0,218.0
1013,2,6650.jpg,115.0,429.0,248.0,578.0
1014,1,6651.jpg,206.0,293.0,294.0,433.0
1015,1,6652.jpg,170.0,712.0,296.0,938.0
1016,2,6653.jpg,144.0,437.0,333.0,747.0000000000001
1017,1,6654.jpg,131.0,686.0000000000001,211.0,821.9999999999999
1018,1,6655.jpg,54.0,177.0,142.0,298.0
1019,1,6656.jpg,103.0,201.0,152.0,264.0
1020,2,6657.jpg,74.0,215.0,165.0,331.99999999999994
1021,1,6658.jpg,81.0,220.0,201.0,418.0
1022,1,6659.jpg,66.0,184.0,141.0,305.0
1023,1,6660.jpg,33.0,172.0,113.0,267.0
1024,2,6661.jpg,215.0,574.0,320.0,745.0
1025,1,6662.jpg,66.0,511.0,175.0,654.0
1026,1,6663.jpg,236.0,602.0,337.0,739.0
1027,1,6664.jpg,39.0,327.0,151.0,442.00000000000006
1028,1,6665.jpg,87.0,274.0,165.0,393.0
1029,1,6666.jpg,73.0,197.0,142.0,318.0
1030,1,6667.jpg,192.0,230.0,238.0,294.0
1031,1,6668.jpg,38.0,277.0,111.0,394.0
1032,1,6669.jpg,128.0,263.0,205.0,398.0
1033,2,6670.jpg,61.0,421.0,197.0,672.0
1034,1,6671.jpg,219.0,284.0,298.0,425.0
1035,1,6672.jpg,168.0,318.0,237.0,433.0
1036,1,6673.jpg,84.0,189.0,133.0,250.0
1037,1,6674.jpg,215.0,371.0,276.0,444.0
1038,1,6675.jpg,167.0,318.0,228.00000000000003,425.0
1039,1,6676.jpg,163.0,173.0,330.0,312.0
1040,1,6677.jpg,112.0,377.0,164.0,445.0
1041,1,6678.jpg,134.0,470.00000000000006,272.0,642.0000000000001
1042,1,6679.jpg,291.0,556.0,415.0,714.0
1043,2,6680.jpg,113.0,331.0,240.0,503.0
1044,1,6681.jpg,281.0,483.0,404.0,639.0
1045,1,6682.jpg,117.0,399.0,312.0,598.0
1046,1,6683.jpg,91.0,267.0,180.0,369.0
1047,1,6684.jpg,104.0,286.0,197.0,404.0
1048,1,6685.jpg,140.0,588.0,304.0,837.0
1049,1,6686.jpg,98.0,347.0,219.0,502.0
1050,1,6687.jpg,60.0,459.0,168.0,639.0
1051,1,6688.jpg,107.0,351.0,214.0,488.0
1052,1,6689.jpg,152.0,409.0,255.0,548.0
1053,1,6690.jpg,31.0,346.0,151.0,559.0
1054,1,6691.jpg,93.0,263.0,178.0,422.0
1055,2,6692.jpg,40.0,176.0,95.0,263.0
1056,1,6693.jpg,118.0,246.0,188.0,336.0
1057,1,6694.jpg,49.0,306.0,116.0,419.0
1058,1,6695.jpg,144.0,268.0,233.00000000000003,368.0
1059,1,6696.jpg,165.0,423.0,239.0,540.0
1060,1,6697.jpg,196.0,619.0,303.0,744.0000000000001
1061,1,6698.jpg,226.0,442.0,351.0,652.0
1062,1,6699.jpg,108.0,294.0,221.0,416.0
1063,1,6700.jpg,99.0,199.0,170.0,330.99999999999994
1064,1,6701.jpg,132.0,472.0,270.0,656.0
1065,1,6702.jpg,260.0,540.0,394.0,711.0000000000001
1066,1,6703.jpg,234.0,507.0,387.0,785.0
1067,1,6704.jpg,125.0,246.0,221.0,396.0
1068,1,6705.jpg,98.0,116.0,182.0,293.0
1069,1,6706.jpg,95.0,164.0,151.0,236.0
1070,1,6707.jpg,115.0,351.0,274.0,587.0
1071,1,6708.jpg,26.0,296.0,148.0,467.0
1072,1,6709.jpg,99.0,300.0,200.0,471.0
1073,1,6710.jpg,117.0,458.0,300.0,655.0
1074,2,6711.jpg,95.0,549.0,196.0,664.0
1075,1,6712.jpg,118.0,213.0,231.0,403.0
1076,2,6713.jpg,169.0,426.0,272.0,574.0
1077,2,6714.jpg,39.0,389.0,206.0,636.0
1078,1,6715.jpg,145.0,478.0,289.0,653.0
1079,1,6716.jpg,196.0,329.0,273.0,423.0
1080,1,6717.jpg,295.0,372.0,393.0,534.0
1081,1,6718.jpg,71.0,207.0,151.0,349.0
1082,1,6719.jpg,204.0,327.0,310.0,495.0
1083,1,6720.jpg,120.0,224.0,203.0,358.0
1084,1,6721.jpg,59.0,203.0,126.0,283.0
1085,1,6722.jpg,119.0,566.0,248.0,729.0
1086,1,6723.jpg,77.0,215.0,137.0,288.0
1087,1,6724.jpg,121.0,550.0,280.0,797.0
1088,1,6725.jpg,106.0,339.0,226.0,472.0
1089,1,6726.jpg,285.0,365.0,392.0,535.0
1090,1,6727.jpg,130.0,372.0,319.0,657.0
1091,2,6728.jpg,197.0,149.0,274.0,241.0
1092,1,6729.jpg,57.0,164.0,104.0,247.00000000000003
1093,1,6730.jpg,119.0,345.0,205.0,451.0
1094,2,6731.jpg,78.0,509.0,186.0,636.0
1095,2,6732.jpg,458.0,992.0,691.9999999999999,1248.0
1096,1,6733.jpg,81.00000000000001,393.0,185.0,569.0
1097,1,6734.jpg,117.0,309.0,201.0,420.00000000000006
1098,1,6735.jpg,128.0,250.0,253.0,449.0
1099,1,6736.jpg,31.0,368.0,123.0,524.0
1100,1,6737.jpg,145.0,319.0,228.0,472.00000000000006
1101,1,6738.jpg,169.0,333.0,261.0,445.0
1102,1,6739.jpg,177.0,358.0,303.0,571.0
1103,1,6740.jpg,159.0,349.0,277.0,565.0
1104,1,6741.jpg,125.0,325.0,281.0,504.0
1105,1,6742.jpg,145.0,399.0,275.0,623.0
1106,2,6743.jpg,34.0,133.0,106.0,248.0
1107,1,6744.jpg,84.0,238.0,163.0,330.0
1108,2,6745.jpg,102.0,320.0,205.0,442.0
1109,1,6746.jpg,20.0,456.0,111.0,627.0
1110,1,6747.jpg,81.0,395.0,173.0,516.0
1111,1,6748.jpg,124.0,567.0,257.0,786.0
1112,1,6749.jpg,85.0,266.0,180.0,421.0
1113,1,6750.jpg,79.0,251.0,165.99999999999997,349.0
1114,1,6751.jpg,61.0,208.0,127.0,290.0
1115,1,6752.jpg,195.0,339.0,267.0,440.00000000000006
1116,1,6753.jpg,135.0,294.0,216.0,404.0
1117,1,6754.jpg,88.0,289.0,187.0,406.0
1118,1,6755.jpg,395.0,606.0,526.0,768.0
1119,1,6756.jpg,85.0,264.0,200.0,420.0
1120,1,6757.jpg,210.0,415.0,390.0,669.0
1121,1,6758.jpg,126.0,330.0,184.0,395.0
1122,1,6759.jpg,139.0,356.0,239.0,499.0
1123,1,6760.jpg,84.0,251.00000000000003,171.0,401.00000000000006
1124,1,6761.jpg,85.0,154.0,132.0,232.0
1125,1,6762.jpg,88.0,324.0,197.0,464.0
1126,1,6763.jpg,147.0,641.0,289.0,807.0
1127,1,6764.jpg,568.0,929.0,706.0,1162.0
1128,1,6765.jpg,353.00000000000006,647.0,480.0,810.0000000000001
1129,1,6766.jpg,300.0,416.0,372.0,515.0
1130,1,6767.jpg,88.0,352.0,222.0,571.0
1131,1,6768.jpg,285.0,500.0,380.0,646.0
1132,1,6769.jpg,103.0,270.0,156.0,337.00000000000006
1133,1,6770.jpg,155.0,451.0,290.0,600.0
1134,1,6771.jpg,92.0,294.0,198.0,475.0
1135,1,6772.jpg,72.0,247.0,159.0,403.0
1136,2,6773.jpg,14.0,521.0,95.0,653.0
1137,1,6774.jpg,180.0,614.0,340.0,825.9999999999999
1138,1,6775.jpg,114.0,292.0,222.0,413.0
1139,2,6776.jpg,242.0,560.0,394.0,769.0
1140,1,6777.jpg,124.0,275.0,224.0,393.0
1141,1,6778.jpg,155.0,478.0,293.0,730.0
1142,1,6779.jpg,124.0,349.0,250.0,491.0
1143,2,6780.jpg,180.0,345.0,277.0,471.0
1144,1,6781.jpg,520.0,1047.0,604.0,1152.0
1145,1,6782.jpg,128.0,413.0,269.0,583.0
1146,2,6783.jpg,125.0,228.0,190.0,356.99999999999994
1147,1,6784.jpg,221.0,653.0000000000001,338.0,808.0
1148,1,6785.jpg,100.0,286.0,203.0,408.0
1149,1,6786.jpg,570.0,529.0,693.0,755.0
1150,1,6787.jpg,182.0,518.0,349.0,733.0
1151,2,6788.jpg,98.0,204.0,211.0,383.0
1152,1,6789.jpg,94.0,222.0,154.0,300.0
1153,2,6790.jpg,197.0,292.0,289.0,444.00000000000006
1154,1,6791.jpg,215.0,751.0,287.0,894.0
1155,1,6792.jpg,192.0,518.0,373.0,672.0
1156,1,6793.jpg,180.0,561.0,330.0,744.0
1157,1,6794.jpg,160.0,339.0,258.0,522.0
1158,1,6795.jpg,293.0,484.0,396.0,626.0
1159,1,6796.jpg,114.0,254.0,192.0,341.99999999999994
1160,1,6797.jpg,72.0,254.0,138.0,341.00000000000006
1161,1,6798.jpg,203.0,435.0,296.0,570.0
1162,1,6799.jpg,429.0,352.0,516.0,467.0
1163,2,6800.jpg,111.0,253.0,189.0,386.0
1164,1,6801.jpg,121.0,391.0,234.0,535.0
1165,1,6802.jpg,67.0,118.0,129.0,217.0
1166,1,6803.jpg,101.0,368.0,239.0,588.0
1167,1,6804.jpg,449.00000000000006,428.0,497.0,483.0
1168,2,6805.jpg,468.0,789.0,1019.0,1337.0
1169,1,6806.jpg,204.0,604.0,265.0,702.0
1170,1,6807.jpg,79.0,298.0,185.0,417.0
1171,1,6808.jpg,112.0,304.0,213.0,474.0
1172,1,6809.jpg,256.0,711.9999999999999,379.0,938.0
1173,1,6810.jpg,89.0,273.0,186.0,447.00000000000006
1174,1,6811.jpg,195.0,631.0,283.0,737.0
1175,1,6812.jpg,73.0,201.0,150.0,336.99999999999994
1176,2,6813.jpg,142.0,342.99999999999994,265.0,552.0
1177,1,6814.jpg,132.0,254.0,259.0,481.0
1178,1,6815.jpg,115.0,344.0,232.0,482.0
1179,1,6816.jpg,111.0,283.0,197.0,387.0
1180,1,6817.jpg,315.0,355.0,432.0,549.0
1181,1,6818.jpg,60.0,220.0,131.0,313.0
1182,2,6819.jpg,67.0,139.0,141.0,248.0
1183,1,6820.jpg,162.0,307.0,288.0,474.0
1184,2,6821.jpg,137.0,354.0,260.0,553.0
1185,1,6822.jpg,103.0,490.0,213.0,623.0
1186,1,6823.jpg,586.0,264.0,692.0,425.00000000000006
1187,1,6824.jpg,229.0,447.00000000000006,289.0,521.0
1188,1,6825.jpg,176.0,473.0,367.0,715.0
1189,2,6826.jpg,153.0,282.0,252.0,397.0
1190,2,6827.jpg,91.0,268.0,175.0,412.0
1191,1,6828.jpg,250.0,583.0,355.0,717.0
1192,1,6829.jpg,143.0,330.0,272.0,474.0
1193,1,6830.jpg,186.0,286.0,321.0,489.0
1194,1,6831.jpg,138.0,308.0,251.0,492.0
1195,2,6832.jpg,310.0,226.0,373.0,337.0
1196,1,6833.jpg,130.0,363.0,235.00000000000003,532.0
1197,1,6834.jpg,196.0,592.0,410.0,856.0
1198,2,6835.jpg,146.0,402.0,277.0,585.0
1199,2,6836.jpg,84.0,265.0,175.0,372.0
1200,2,6837.jpg,1179.0,576.0,1431.0,860.0
1201,2,6838.jpg,95.0,245.0,183.0,393.0
1202,1,6839.jpg,615.0,841.0,764.0,1029.0
1203,1,6840.jpg,204.0,332.0,326.0,524.0
1204,1,6841.jpg,103.0,298.0,191.0,459.0
1205,1,6842.jpg,151.0,401.0,288.0,583.0
1206,1,6843.jpg,108.0,305.0,204.0,426.0
1207,2,6844.jpg,97.0,225.0,143.0,345.0
1208,1,6845.jpg,90.0,249.00000000000003,207.0,390.0
1209,1,6846.jpg,107.0,298.0,167.0,402.0
1210,2,6847.jpg,98.0,180.0,197.0,330.0
1211,2,6848.jpg,39.0,120.0,116.0,225.0
1212,1,6849.jpg,88.0,253.0,184.0,411.0
1213,1,6850.jpg,107.0,354.0,237.0,497.0
1214,1,6851.jpg,450.00000000000006,490.0,555.0,625.0
1215,1,6852.jpg,338.0,510.0,464.0,737.0000000000001
1216,1,6853.jpg,139.0,318.0,239.0,497.0
1217,1,6854.jpg,205.0,504.0,297.0,648.0
1218,1,6855.jpg,112.0,427.0,196.0,556.0
1219,1,6856.jpg,81.0,431.0,183.0,583.0
1220,1,6857.jpg,128.0,318.0,221.0,477.0
1221,1,6858.jpg,167.0,423.0,321.0,605.0
1222,1,6859.jpg,93.0,212.0,167.0,356.0
1223,2,6860.jpg,53.0,184.0,128.0,295.0
1224,1,6861.jpg,169.0,405.0,308.0,659.0
1225,2,6862.jpg,133.0,421.0,291.0,704.0
1226,1,6863.jpg,197.0,680.0,286.0,789.0
1227,2,6864.jpg,47.0,212.0,104.0,296.0
1228,1,6865.jpg,484.0,702.0,641.0,887.0
1229,1,6866.jpg,193.0,159.0,224.0,213.0
1230,1,6867.jpg,188.0,308.0,295.0,483.00000000000006
1231,1,6868.jpg,119.0,302.0,228.0,488.00000000000006
1232,1,6869.jpg,115.0,366.0,247.00000000000003,584.0
1233,1,6870.jpg,94.0,350.0,183.0,468.0
1234,1,6871.jpg,443.0,591.0,526.0,725.0
1235,1,6872.jpg,59.0,325.0,130.0,438.0
1236,1,6873.jpg,81.0,342.0,158.0,442.0
1237,1,6874.jpg,55.0,350.0,170.0,487.0
1238,1,6875.jpg,617.0,769.0,778.0,970.0
1239,1,6876.jpg,1226.0,1411.0,1645.0,2147.0
1240,1,6877.jpg,243.0,564.0,400.0,749.0
1241,1,6878.jpg,95.0,305.0,189.0,424.00000000000006
1242,2,6879.jpg,45.0,323.0,138.0,501.00000000000006
1243,1,6880.jpg,75.0,265.0,162.0,425.0
1244,1,6881.jpg,45.0,207.0,117.0,292.0
1245,1,6882.jpg,76.0,193.0,137.0,264.0
1246,1,6883.jpg,102.0,206.0,169.0,310.0
1247,1,6884.jpg,439.0,404.0,564.0,632.0
1248,1,6885.jpg,80.0,186.0,155.0,303.0
1249,2,6886.jpg,58.0,425.0,209.0,679.0
1250,1,6887.jpg,143.0,393.0,276.0,553.0
1251,2,6888.jpg,133.0,388.0,260.0,587.0
1252,1,6889.jpg,58.0,920.0,99.0,973.0
1253,1,6890.jpg,62.0,114.0,128.0,211.0
1254,1,6891.jpg,94.0,265.0,187.0,428.0
1255,1,6892.jpg,247.0,531.0,324.0,630.0
1256,1,6893.jpg,68.0,446.0,155.0,581.0
1257,2,6894.jpg,122.0,135.0,260.0,249.00000000000003
1258,1,6895.jpg,75.0,434.0,231.0,588.0
1259,1,6896.jpg,385.0,718.0,500.0,907.0
1260,1,6897.jpg,214.0,381.0,333.0,542.0
1261,1,6898.jpg,54.0,314.0,146.0,496.0
1262,1,6899.jpg,126.0,626.0,187.0,705.0
1263,1,6900.jpg,127.0,710.0,206.0,821.0
1264,1,6901.jpg,264.0,585.0,395.0,746.0
1265,1,6902.jpg,247.0,267.0,327.0,363.0
1266,1,6903.jpg,121.0,146.0,176.0,239.0
1267,2,6904.jpg,167.0,465.0,375.0,787.0000000000001
1268,2,6905.jpg,120.0,287.0,234.0,486.0
1269,1,6906.jpg,281.0,440.0,436.0,619.0
1270,1,6907.jpg,127.0,361.0,237.0,507.0
1271,1,6908.jpg,162.0,389.0,267.0,556.0
1272,1,6909.jpg,517.0,554.0,615.0,644.0
1273,1,6910.jpg,184.0,313.0,305.0,439.0
1274,1,6911.jpg,163.0,290.0,241.00000000000003,394.0
1275,1,6912.jpg,303.0,195.0,368.0,280.0
1276,1,6913.jpg,247.0,429.0,352.0,570.0
1277,1,6914.jpg,112.0,268.0,202.0,437.0
1278,1,6915.jpg,134.0,473.0,205.0,558.0
1279,1,6916.jpg,106.0,144.0,154.0,222.0
1280,1,6917.jpg,232.0,333.0,282.0,413.0
1281,1,6918.jpg,389.0,419.0,488.0,560.0
1282,1,6919.jpg,170.0,372.0,273.0,510.0
1283,2,6920.jpg,279.0,307.0,377.0,421.0
1284,2,6921.jpg,358.0,366.0,461.0,508.0
1285,1,6922.jpg,154.0,378.0,286.0,611.0
1286,1,6923.jpg,121.0,185.0,182.0,251.0
1287,1,6924.jpg,168.0,256.0,218.0,321.0
1288,2,6925.jpg,121.0,470.0,262.0,722.0
1289,1,6926.jpg,114.0,277.0,203.0,430.0
1290,1,6927.jpg,294.0,339.0,461.0,594.0
1291,1,6928.jpg,89.0,564.0,212.0,763.0
1292,1,6929.jpg,151.0,400.0,293.0,651.0
1293,1,6930.jpg,106.0,292.0,200.0,458.0
1294,1,6931.jpg,306.0,220.0,376.00000000000006,297.0
1295,1,6932.jpg,156.0,359.0,264.0,493.0
1296,2,6933.jpg,258.0,201.0,313.0,285.0
1297,2,6934.jpg,72.0,188.0,152.0,297.0
1298,2,6935.jpg,26.0,284.0,135.0,445.00000000000006
1299,1,6936.jpg,145.0,398.0,291.0,592.0
1300,2,6937.jpg,107.0,233.0,223.0,430.0
1301,1,6938.jpg,166.0,498.0,314.0,699.0
0,1,3033.jpg,283.0,465.0,457.0,739.0
1,1,3034.jpg,31.0,335.0,113.0,463.0
2,2,3035.jpg,127.0,236.00000000000003,199.0,363.0
3,1,3036.jpg,358.0,166.0,522.0,439.0
4,1,3037.jpg,138.0,575.0,281.0,815.0
5,1,3038.jpg,175.0,293.0,270.0,466.0
6,1,3039.jpg,537.0,395.0,592.0,474.00000000000006
7,2,3040.jpg,62.0,379.0,122.0,502.0
8,1,3041.jpg,151.0,307.0,262.0,446.0
9,1,3042.jpg,389.0,579.0,505.0,753.0
10,1,3043.jpg,125.0,692.0,217.0,801.0
11,2,3044.jpg,91.0,234.0,175.0,389.0
12,1,3045.jpg,100.0,271.0,197.0,395.0
13,1,3046.jpg,100.0,163.0,143.0,240.0
14,1,3047.jpg,101.0,214.0,170.0,302.0
15,1,3048.jpg,166.0,359.0,284.0,515.0
16,1,3049.jpg,87.0,241.00000000000003,184.0,355.0
17,1,3050.jpg,186.0,531.0,292.0,661.0
18,1,3051.jpg,201.0,319.0,296.0,480.0
19,1,3052.jpg,123.0,323.0,243.0,462.0
20,1,3053.jpg,177.0,431.0,292.0,588.0
21,1,3054.jpg,77.0,486.0,184.0,614.0
22,2,3055.jpg,77.0,172.0,143.0,282.0
23,1,3056.jpg,3.0,373.0,69.0,468.00000000000006
24,1,3057.jpg,108.0,109.0,282.0,381.0
25,1,3058.jpg,100.0,267.0,217.0,468.0
26,1,3059.jpg,111.0,215.0,184.0,348.0
27,1,3060.jpg,287.0,228.0,390.0,418.0
28,1,3061.jpg,230.0,438.0,374.0,684.0
29,1,3062.jpg,146.0,483.00000000000006,299.0,677.9999999999999
30,1,3063.jpg,338.0,731.0,442.0,919.0
31,1,3064.jpg,93.0,506.0,239.0,735.0
32,1,3065.jpg,165.0,257.0,234.0,391.0
33,1,3066.jpg,122.0,295.0,210.0,452.0
34,1,3067.jpg,112.0,339.0,218.0,528.0
35,1,3068.jpg,98.0,335.0,207.0,519.0
36,1,3069.jpg,209.0,607.0,285.0,742.0
37,1,3070.jpg,179.0,613.0,235.0,713.0
38,1,3071.jpg,603.0,780.0,760.0,1066.0
39,1,3072.jpg,137.0,375.0,263.0,588.0
40,2,3073.jpg,149.0,312.0,245.0,489.00000000000006
41,1,3074.jpg,290.0,681.0,407.0,887.0
42,1,3075.jpg,133.0,358.0,245.0,562.0
43,1,3076.jpg,143.0,354.0,251.0,520.0
44,1,3077.jpg,162.0,218.00000000000003,222.0,282.0
45,2,3078.jpg,595.0,587.0,771.0,878.0000000000001
46,1,3079.jpg,132.0,341.0,210.0,443.0
47,1,3080.jpg,233.0,249.0,301.0,332.0
48,1,3081.jpg,38.99999999999999,430.0,146.0,610.0
49,2,3082.jpg,313.0,523.0,434.0,751.0
50,1,3083.jpg,257.0,373.0,335.0,469.0
51,1,3084.jpg,41.0,285.0,173.0,450.0
52,1,3085.jpg,184.0,187.0,243.0,267.0
53,1,3086.jpg,120.0,337.0,223.00000000000003,465.0
54,2,3087.jpg,178.0,501.0,323.0,752.0
55,1,3088.jpg,309.0,466.0,427.0,595.0
56,1,3089.jpg,97.0,243.00000000000003,227.0,441.0
57,2,3090.jpg,239.0,266.0,318.0,403.0
58,1,3091.jpg,223.0,454.0,318.0,574.0
59,1,3092.jpg,79.0,384.0,206.0,542.0
60,1,3093.jpg,45.0,332.0,165.0,515.0
61,1,3094.jpg,244.0,511.0,391.0,778.0
62,1,3095.jpg,177.0,253.0,251.0,378.0
63,1,3096.jpg,257.0,378.0,323.0,449.0
64,1,3097.jpg,96.0,665.0,177.0,796.0
65,1,3098.jpg,102.0,309.0,212.0,489.0
66,1,3099.jpg,94.0,209.0,175.0,352.0
67,1,3100.jpg,374.0,457.0,431.0,539.0
68,1,3101.jpg,147.0,273.0,230.0,412.0
69,1,3102.jpg,93.0,306.0,198.0,424.0
70,1,3103.jpg,511.0,899.0,602.0000000000001,1025.0
71,1,3104.jpg,70.0,181.00000000000003,151.0,309.0
72,2,3105.jpg,97.0,231.0,186.0,426.0
73,1,3106.jpg,240.0,330.0,350.0,518.0
74,1,3107.jpg,422.0,578.0,543.0,735.0
75,1,3108.jpg,64.0,223.0,141.0,346.00000000000006
76,1,3109.jpg,71.0,332.0,171.0,447.0
77,1,3110.jpg,132.0,190.0,195.0,295.0
78,1,3111.jpg,121.0,360.0,234.0,524.0
79,1,3112.jpg,50.0,112.0,126.0,218.00000000000003
80,1,3113.jpg,139.0,149.0,289.0,342.0
81,1,3114.jpg,166.0,411.0,290.0,571.0
82,1,3115.jpg,47.0,274.0,126.0,393.0
83,1,3116.jpg,117.0,476.0,175.0,558.0
84,1,3117.jpg,110.0,341.0,207.0,464.0
85,2,3118.jpg,117.0,93.0,190.0,214.0
86,2,3119.jpg,107.0,566.0,242.0,769.0
87,1,3120.jpg,202.0,381.0,345.0,618.0
88,1,3121.jpg,2.0,212.0,88.0,323.0
89,1,3122.jpg,114.0,375.0,234.0,529.0
90,1,3123.jpg,145.0,417.0,279.0,668.0
91,1,3124.jpg,163.0,297.0,232.0,398.0
92,1,3125.jpg,108.0,488.0,162.0,553.0
93,2,3126.jpg,244.0,376.0,348.0,563.0
94,1,3127.jpg,168.0,704.0,253.0,828.0
95,1,3128.jpg,127.0,413.0,198.0,513.0
96,2,3129.jpg,34.0,198.0,100.0,324.0
97,1,3130.jpg,215.0,501.00000000000006,382.0,707.9999999999999
98,1,3131.jpg,88.0,247.0,164.0,382.0
99,2,3132.jpg,151.0,439.0,294.0,622.0
100,1,3133.jpg,115.0,344.0,237.0,566.0
101,1,3134.jpg,142.0,294.0,235.0,413.0
102,2,3135.jpg,229.0,317.0,299.0,431.0
103,2,3136.jpg,249.0,461.00000000000006,421.0,738.0
104,1,3137.jpg,128.0,477.0,168.0,525.0
105,1,3138.jpg,251.0,446.0,364.0,641.0
106,2,3139.jpg,73.0,211.0,127.0,331.0
107,1,3140.jpg,65.0,416.0,117.0,483.0
108,1,3141.jpg,70.0,216.0,143.0,341.0
109,1,3142.jpg,27.0,255.0,88.0,368.0
110,1,3143.jpg,128.0,466.0,291.0,754.0
111,1,3144.jpg,193.0,462.0,259.0,555.0
112,1,3145.jpg,104.0,216.0,176.0,343.0
113,1,3146.jpg,249.0,478.0,390.0,745.0
114,1,3147.jpg,257.0,318.0,385.0,527.0
115,1,3148.jpg,93.0,285.0,188.0,436.0
116,1,3149.jpg,125.0,411.0,261.0,574.0
117,1,3150.jpg,234.0,747.0,405.0,960.0
118,1,3151.jpg,109.0,282.0,208.0,453.0
119,2,3152.jpg,93.0,420.0,232.0,672.0000000000001
120,2,3153.jpg,53.0,454.0,126.0,587.0
121,1,3154.jpg,382.0,824.0000000000001,495.0,954.0
122,1,3155.jpg,111.0,167.0,162.0,230.0
123,2,3156.jpg,138.0,262.0,221.00000000000003,402.00000000000006
124,2,3157.jpg,52.99999999999999,146.0,123.0,248.0
125,1,3158.jpg,354.0,401.0,514.0,560.0
126,1,3159.jpg,92.0,222.0,186.0,377.0
127,1,3160.jpg,218.0,308.0,329.0,493.0
128,1,3161.jpg,107.0,344.0,221.0,490.0
129,1,3162.jpg,258.0,599.0,312.0,703.0000000000001
130,1,3163.jpg,249.0,485.0,352.0,603.0
131,1,3164.jpg,131.0,505.0,273.0,736.0
132,2,3165.jpg,605.0,549.0,787.0,846.0
133,1,3166.jpg,232.00000000000003,501.0,302.0,636.0
134,2,3167.jpg,196.0,602.0,321.0,837.0000000000001
135,1,3168.jpg,87.0,287.0,202.0,422.0
136,1,3169.jpg,187.0,727.0,228.0,788.0
137,1,3170.jpg,137.0,334.0,263.0,537.0
